ano,State,Value,mes_5_PRCP,mes_6_PRCP,mes_7_PRCP,mes_8_PRCP,mes_5_TMean,mes_6_TMean,mes_7_TMean,mes_8_TMean,mes_5_TMAX,mes_6_TMAX,mes_7_TMAX,mes_8_TMAX,mes_5_TMIN,mes_6_TMIN,mes_7_TMIN,mes_8_TMIN,mes_5_diff,mes_6_diff,mes_7_diff,mes_8_diff
2012,MISSOURI,75.0,20.317176892008828,17.286202111971836,12.896489157754012,21.763048516387062,208.17287411076725,238.93808988772795,288.6470619535966,247.5943225050493,274.6131161417006,309.4723558957883,362.1122372015403,323.17570519004767,141.74857703808738,168.3593578267045,215.1468694848677,171.8866450471817,132.84483058080667,141.15315291398358,146.9702153122387,151.17625706299285
2013,MISSOURI,136.0,57.865588495917606,39.81139550552632,29.391146296777663,37.147976102611175,174.40780155816637,228.2013909964353,239.88022661989703,238.7163740830138,232.38711976513628,283.65944245828763,299.38205304041765,295.6408761411896,116.4478144906996,172.7717143632497,180.42576509137413,181.8019109495753,115.91745764539286,110.91822939622482,118.93354390201132,113.83910675923872
2014,MISSOURI,186.0,27.142217148680142,54.42972211899108,21.80175428033655,36.134619135459424,185.51346645441112,231.9316486329034,226.8447901774119,249.1631924694505,246.11347684966572,281.1066524955243,287.2244889270291,307.4791803734975,124.93732890132964,182.7442308167337,166.5060523204093,191.02119122041307,121.16049006755004,98.37202401204888,120.71978447015384,116.2995591000126
2015,MISSOURI,142.0,63.1595605024576,68.55784909402237,68.80863782359364,34.49398545053306,182.392946834413,235.0366101773581,252.74513913637983,230.8114651670041,236.28899546844517,283.9999604596387,302.5456714411319,288.3560066943923,128.50244400910165,186.0807613538932,202.89249189330877,173.26792236059296,107.72148362278512,97.89353103729026,99.6346859610375,115.03658638631596
2016,MISSOURI,163.0,47.98702017722003,21.62251516701836,59.68339200199596,54.30167388981149,170.19526946858275,249.9544851886044,256.6477645366885,249.2038563448115,229.550549136636,311.25685815907696,308.99341591499285,300.3211374419781,110.88001604964808,188.68760983724667,204.295088427389,198.09318467526808,118.66784777113163,122.55698244258096,104.71866967549296,102.23034654725394
2017,MISSOURI,170.0,52.836993823032834,39.37707980918387,30.964329480421224,47.91625338476239,176.78590411514708,230.230117543042,259.9893710373452,223.00930982031463,238.7658768270701,292.78836431428374,319.1431450696802,281.5217605198649,114.86009177956478,167.72575838061914,200.8851927993959,164.5213255365909,123.96707537980792,125.05554849748236,118.24719803829876,117.01896630404995
2018,MISSOURI,140.0,36.61740579137835,32.73203181382383,19.98642120650364,49.74212154364327,225.11570829512493,252.6518151507394,257.26494694601496,248.29081314322315,287.871018962104,311.158454200166,319.637073384477,305.7840082133524,162.4177548631749,194.15664631630327,194.882727402069,190.81131544230112,125.47136945823814,117.02605334849753,124.77872673647757,114.9223621209592
2019,MISSOURI,155.0,90.48233366419709,51.23553838305008,39.77085101778216,54.79902556817568,179.9480883035638,224.02729997532344,254.17030281915905,241.98148972460905,233.00388153113047,279.0460845835004,308.2688575959235,293.80482621417826,126.80611159352664,169.0898053133914,200.1114423972556,190.1219586075811,106.20069439717584,109.98687665773562,108.15881870288716,103.6015780818866
2020,MISSOURI,171.0,53.96609221334579,32.70211971317006,51.28976251665671,25.37501926634257,165.9529880304281,240.11811314136048,262.5941060458464,235.9812475319911,217.96453095579827,299.52534708402385,317.1221832986629,295.401241749111,114.00774669055744,180.69813748671083,208.07646400286885,176.50627255499313,103.8661297534584,118.85210888745384,109.07561619863526,118.93441412859887
2021,MISSOURI,159.0,46.185906540447085,57.07079950721543,41.80796011571375,25.94669628781347,167.3606857489521,238.1226829436692,248.33604077335045,254.2841422207787,220.0599375835516,295.6121116520216,301.6529360238656,312.01852540343583,114.69920351470996,180.7040597139072,195.04387633549456,196.47020277154203,105.34653210618588,114.83611500473113,106.61944289471306,115.44908029078262
2022,MISSOURI,161.0,57.19238999638978,24.47901128089393,36.304773910337055,34.269816310897085,187.67052734318523,240.97162306677575,266.50532391544425,248.79758685696143,242.9208238180153,302.71012507132275,328.7020400347207,308.6178710358898,132.46297879511104,179.20771250082737,204.16964855641257,188.9079875508203,110.48073795630648,123.5438835420378,124.61924552485944,119.7895909123387
2023,MISSOURI,143.0,26.964335642697872,17.835251978979752,38.1441020259893,49.90406239370062,189.8151925444249,233.3718563285823,256.27795393108613,249.13690681065688,255.96046443278695,302.9199056899178,318.1017639507148,305.0784240551748,123.66287696205532,163.7964255768032,194.4330504445136,193.181455966396,132.26420046372567,139.16634626964463,123.67509510398264,111.88372998338446
1973,NORTH DAKOTA,56.0,13.032049947970863,24.95931364006041,13.959029407809238,12.740881771150336,123.16153912955552,178.87155992891647,199.51781549032057,219.4883097567989,202.8519736195058,253.66014146960697,280.40169860074207,302.40950633177334,43.4646789468832,104.06075876142,118.6620249663418,136.52051340585396,159.40173225843665,149.53672876695745,161.710388702121,165.8460131475924
1974,NORTH DAKOTA,48.0,33.25930411476287,9.162150537634409,16.139716457776863,21.301387060430947,100.19625852505604,178.1755323773387,227.5869030940833,173.09882219582406,158.88540327801746,257.3463837702278,309.27309805952893,249.42606272104757,41.505916582441344,99.04239722120442,145.97824068145798,96.64853295879271,117.39392621057564,158.31542222400307,163.1965819177011,152.69567749168277
1975,NORTH DAKOTA,51.0,18.382996319549687,46.41334757392311,13.432665997662111,16.171894738715014,120.73594894980836,172.7050777318539,225.7191833308348,186.11828429875848,186.59325091811044,237.9653776783772,299.94638827455213,259.97008375704763,54.94952201668263,107.23471853550063,151.4184228317801,112.31776425038078,131.60030859544267,130.43596705988298,148.42447572111453,147.5958187124135
1976,NORTH DAKOTA,40.0,6.784285711175993,31.141881166881166,7.196957260754311,9.651646099444324,131.1991286008408,188.2944659387203,211.2729907788532,213.69861854412355,216.2428144532894,258.832670710346,294.9214260073828,298.96579770393026,46.19539917337645,117.82953657116302,127.63266557477785,128.3650354273374,169.98903605430058,140.92030587667736,167.30073568285042,170.642411296549
1977,NORTH DAKOTA,73.0,26.273563392226983,25.335083175902927,23.29496702808025,17.45408569490067,176.02044701165613,185.9053832577557,211.15912198604963,163.58050176180876,254.3878430235424,257.810809728148,288.2605167856693,240.24362862850643,97.6551679810802,114.06931106909477,134.09553199343384,86.89529364392693,156.6572164699758,143.6354962278637,153.99745629411902,153.3688032523885
1978,NORTH DAKOTA,79.0,29.16357914113297,27.804866258764044,21.750689139995373,15.111458294137895,144.08565948756055,174.76386506820575,201.0097955912654,199.06408149072143,216.3837406576977,247.62973376412108,272.29803154379283,284.27206113429827,71.73135363805581,101.93378577927284,129.72529112151383,113.8821608492964,144.52297208934135,145.5902986295146,142.5322945106023,170.3590501351078
1979,NORTH DAKOTA,76.0,13.437455857465622,19.32451416240209,23.21129363790074,11.995830590300637,93.0446338480384,177.220813425556,210.95042966564912,185.22454864461253,158.0540279274485,250.48796440412053,281.28398116073026,260.51745747816886,27.960956553083253,104.02595005198788,140.5894903013727,109.85010378109624,129.9568130181309,146.15749556358122,140.56536664842,150.49106094569348
1980,NORTH DAKOTA,58.0,5.746252435592119,24.6885481761634,15.331066452900185,37.02934821862015,157.07172621376915,182.383841493758,215.47434037680875,177.760626495296,249.2426473205605,259.13041930229053,298.1675263795818,246.63960031838144,64.9221189212278,105.72267307568936,132.73777036681665,108.77187099175134,184.21688464858715,153.27008609518424,165.26505347385518,137.55124195285484
1981,NORTH DAKOTA,81.0,12.177096517646744,33.11391825223577,24.417493456482525,20.11596990483253,122.71192501977325,162.25253609951042,212.5891663661222,208.26814635957533,195.4112715139782,230.05175500854656,287.8525070357379,285.40096366786804,49.82615134396792,94.56171537109944,137.18264972233644,131.0668560684903,145.41332512664496,135.37886221282457,150.5008567670069,154.07740396060387
1982,NORTH DAKOTA,68.0,27.46494528851792,28.20960991967477,22.55293566295965,14.33515702302778,122.39513631784686,153.42454084654784,208.5401914391977,193.1615713612165,181.71220846704105,222.57242516212952,280.377138485395,269.99125123565506,63.04658724448062,84.21115245818343,136.22155609544276,115.829530210188,118.61255181056192,138.31400738540572,143.67970615224658,153.67103481105966
1983,NORTH DAKOTA,67.0,14.144566062310028,24.71637495797974,22.75825814302745,15.391223626989012,102.2309067311727,172.78566762457993,224.53533793555548,234.2225564276462,178.08427350082812,244.6368488083996,298.2495753926105,317.7874894379308,26.225079388081525,100.9248385520609,150.42738993846126,150.38884970316818,151.80175293421058,143.71685173130606,147.38548043648387,167.11597157660762
1984,NORTH DAKOTA,66.0,4.227092657113182,31.938846442903188,9.171062618595826,10.4983305571071,114.70251070917816,175.1597198095042,212.25166911180887,221.78018998238468,192.6194137159449,241.8096443507235,292.85550554896366,304.25972448067574,36.79319705666065,108.51546083423744,131.62917670748163,139.25554623652295,155.76375405309463,133.29978562663555,161.2182564753641,164.9500280081232
1985,NORTH DAKOTA,72.0,27.737151428926985,20.6232586852081,8.779893511395331,28.04994256056648,150.2853741679101,149.06669949128244,208.17107066714905,172.33753171381647,228.5063843447591,216.8366041093847,292.4254376474089,239.2969075465968,72.06542395040722,81.31744439958736,123.93839159786882,105.37149226110148,156.439956264124,135.53820190660898,168.4371834343873,133.84118699923775
1986,NORTH DAKOTA,93.0,21.229578217767703,20.98769309036543,38.43736109828513,13.850986495500113,133.2412602573637,190.4866221068692,202.9967894645428,184.92692816065932,204.7726070484075,263.8781921731102,271.460382384616,263.1891513974722,61.74938762455027,117.090032343991,134.53401344034106,106.64250768778815,142.99274434628015,146.76036604188624,136.92092181308058,156.53934168237072
1987,NORTH DAKOTA,93.0,24.411528140804,15.079934172019504,39.68909058784115,19.280274596620004,154.94365355185582,200.04173997026564,212.33760336197665,180.69186089212135,227.39830540354072,279.61775073120964,278.9342266005089,251.20607099470573,82.48900170017086,120.45565544587907,145.7019534730297,110.17440403629028,144.90930370336986,159.15202152188803,133.17151600274454,141.02842020516871
1988,NORTH DAKOTA,58.0,15.45153026586564,15.56161824924756,11.668892013812547,11.62971438391235,159.4938043373777,236.39157334720943,225.68522248746345,208.8487495309369,238.3693857587377,319.88877451178337,310.85738236309925,291.35115819698115,80.62178843989078,152.90258932044333,140.46675081707562,126.35330871092792,157.72717159130946,166.9937070067712,170.39271944623357,164.9908816400179
1989,NORTH DAKOTA,75.0,15.750821366446775,16.860405408155593,13.09049482961334,20.92003953054392,136.12014939514992,170.89030474170602,233.269219578614,207.39516563034235,211.9931600797273,246.8872809699106,311.91544278300114,285.85187062022885,60.26142887685298,94.90875614439076,154.6263720925828,128.88827234698596,151.69760313525256,151.94077779329038,157.28514907406017,156.8901094883024
1990,NORTH DAKOTA,80.0,12.714979659657155,40.67200309171587,18.94890059316678,13.917803647888826,118.4542561913748,182.4603515328096,202.30853181299724,209.9500777684227,192.51371054179967,252.04847685479385,275.4569320694672,290.67689557310007,44.37975437452254,112.88098612683964,129.16567426130277,129.24327446289564,148.11890870084986,139.1493490426199,146.2896178939603,161.433785734459
1991,NORTH DAKOTA,90.0,25.199162459594856,36.882716028962335,19.011665315808063,14.581853050168853,140.45067262852206,193.50207508817195,207.5737709287726,218.80843674269235,200.65394054676824,254.97893505574385,279.45929707710746,297.7465103281189,80.26793916143636,131.8918843062615,135.66780785356818,139.86284484398826,120.34193504615008,123.00934942433749,143.77171306510093,157.87903604650077
1992,NORTH DAKOTA,63.0,13.955215578012382,25.18435683729068,20.727016867139607,15.937545025040974,142.17395096782985,166.22970998425336,168.27113622807755,174.94819496592385,224.2083798573676,236.79382617864488,231.68233847393287,251.467933664942,60.154774728468304,95.572291957156,104.87843827973764,98.42213874191296,164.01588567982023,141.18827927342952,126.7664884633673,152.97448823106348
1993,NORTH DAKOTA,45.0,23.09910595832108,44.73180275082111,66.77471944167581,20.762602998926543,126.61582523847012,152.14607851228405,172.2087569038061,184.417790221252,199.92413709720407,213.77705310146405,226.0126096080112,248.3315684246433,53.31886533086968,90.53762098370656,118.376780508238,120.4780567506868,146.59685494784188,123.2298597251719,107.66717253427946,127.84421645853094
1994,NORTH DAKOTA,100.0,15.516875331030928,31.540905192604985,24.838857295476902,12.125170627910256,143.80806771149707,179.82670483113614,190.0498857212665,189.9873627168369,221.337489796306,242.03122199858515,259.097141552229,266.1093460900781,66.30304562250241,117.61447125311146,120.98125965411184,113.8417418784487,154.99541985243502,124.42187388003777,138.0614688200202,152.25502967525037
1995,NORTH DAKOTA,79.0,26.38767495501756,19.135796743392483,39.21431306506487,17.657016361106905,112.41498416894538,193.30386748205845,200.2382690693726,211.6100890892355,177.14936469950473,259.1070849014302,265.3563780119686,286.1369096922776,47.699875125702775,127.46163967441936,135.18478635692247,137.10504321429286,129.37409920737156,131.5860786686362,130.13734920345195,149.0286742871801
1996,NORTH DAKOTA,91.0,21.022108368221804,23.996535069125706,26.38141648788555,9.742530963931028,105.46203934701204,186.48664521586443,194.68123044657287,209.69647154199149,167.1363242675137,255.2034890586623,262.28368979924176,291.0693899560487,43.82714456224037,117.77455319454296,127.08387786449502,128.35371694072924,123.25450628604464,137.3844696919882,135.23172449573875,162.7359413598518
1997,NORTH DAKOTA,99.0,6.457262147098564,20.374656028597325,36.59226543424252,11.95140845140518,113.45237921584491,198.3491594236969,206.5153741400013,199.58784346303776,188.0851787264125,272.32854720162385,269.1400539100347,276.84023074219573,38.7676800723942,124.39073611295882,143.8880567818263,122.37517223737235,149.35536795582246,147.87178992202934,125.19848106668373,154.43898377454673
1998,NORTH DAKOTA,107.0,16.77780066399666,34.88730116623118,17.769748626416902,25.971159687860123,141.5240681998203,156.2200559779212,213.98848032574423,217.0964123658857,215.05782443236515,213.36791167065863,285.5602220693024,290.9429204666384,68.00089062832947,99.08832992841376,142.41534287975617,143.2363952859901,147.05554985523997,114.24269101631054,143.1280307194876,147.71041485389011
1999,NORTH DAKOTA,117.0,43.5270185653544,25.15138573870029,23.44023327912995,27.91353149267896,126.95061874061923,172.35564147293047,208.9937552696024,198.8559396609743,187.27063785446884,234.9520111312229,278.1744618002678,269.67575488212685,66.65101084629883,109.80118903958667,139.82352900834587,128.0151884570599,120.59587681388447,125.111614897304,138.33546012589474,141.66301891634495
2000,NORTH DAKOTA,112.0,20.29742013595426,34.64703463014148,27.324351456465177,20.245502411725088,132.30882905740629,159.49220171067847,211.22587576555412,204.3811692596553,204.93813279395792,224.6170553937264,278.3035293547889,278.30289796630905,59.69084150197457,94.39729626830264,144.11718018406765,130.3879096522191,145.22408225843918,130.2108969276362,134.21862875481114,147.98375583948186
2001,NORTH DAKOTA,115.0,15.728367898426592,36.487331163319055,38.98891411370961,6.995246858589647,135.9733350508319,172.20206671317803,213.8186714445186,214.9054172175272,208.77686724932627,234.24922608560215,279.4010976088732,296.5030680350123,63.17093346948936,110.17239861784527,148.1802844340206,133.3178174527788,145.57237512258698,124.06088920861832,131.24341278155526,163.19423242615943
2002,NORTH DAKOTA,114.0,10.419853016885972,30.48794162257083,26.53178754295481,23.942410117894735,93.61944233105976,187.92265799748472,224.1005043775733,191.07651943374364,169.47062218656706,256.3793945069725,296.2127801612065,262.0126747561294,17.684112033948175,119.36178658879044,151.948559620496,120.18497395798576,151.70931788796003,137.03108722513127,144.31241627005326,141.81286810094974
2003,NORTH DAKOTA,112.0,33.65974364172711,27.22365228137557,15.019446772948047,9.857986280371708,121.7172962418816,169.6985673235652,213.3210512484608,227.2513384161641,186.0997769667341,231.8583740550777,287.02146129894294,306.6937609955983,57.3125670818516,107.50515416907182,139.6692349023638,147.78642080251382,128.77667054030704,124.3706571054529,147.3392879144182,158.93564034216095
2004,NORTH DAKOTA,105.0,31.0242178880046,19.502167810258005,22.24183941538762,16.206390086733048,101.64652407722622,152.96019097616147,198.1257286637088,167.6145034709845,167.99409875051185,219.8410562474952,268.0533752645913,237.1171808298132,35.29183343279469,86.08266561985924,128.16871079987038,98.04881880264293,132.71862649723082,133.7605271435018,139.91188357794525,139.13260488653444
2005,NORTH DAKOTA,129.0,29.58683779379411,62.6594126898792,19.7508199939454,17.489260495278142,110.1171622089026,186.95617958439016,212.8150341880556,192.56823333759436,172.1581597622815,243.6675508674713,282.0005763732504,267.55903975111136,48.06687668851294,130.231712362456,143.4043580196658,117.61458811121771,124.13884642120918,113.4672138231336,138.80733939114705,149.95709042148172
2006,NORTH DAKOTA,111.0,14.222513566641643,13.73087801550002,9.643593541855427,20.590071325891195,132.61571078310973,186.22435040953252,233.42429269776963,208.0933294612637,203.10249211545712,255.991609179322,318.98707286268063,285.9071049421741,62.163227157638126,116.45471384255704,147.96726641960532,130.2033455440217,140.98202489012425,139.58029190007105,170.93116647640244,155.90316785439006
2007,NORTH DAKOTA,116.0,45.774710888337694,32.196472469168306,15.13893082649406,17.058206712913986,133.25841773113538,185.40761797666912,229.37407720278335,190.417578260237,199.81876570721263,250.40921163490427,303.49462875195707,263.1074504912482,66.64791982500117,120.46464489718176,155.31986309545582,117.75059122764418,133.23180493352316,129.9109392064417,148.18699857831385,145.38443288317367
2008,NORTH DAKOTA,124.0,13.673722935954393,35.554336111769224,19.45898064126345,17.940539228005612,109.63342324094782,160.15322162300748,208.5547143571212,205.3018882725468,183.48038799229388,225.411082359163,285.8795675052971,281.6361777185158,35.72165663320536,94.86215546381618,131.23859082077468,128.9938373558705,147.80209196873736,130.59319199989187,154.6342548973036,152.7212366466732
2009,NORTH DAKOTA,115.0,15.216550294562198,29.64114726048624,20.176241865489697,14.812650124617493,110.54989083905572,159.08826731879788,181.21595666076956,182.0242671210933,184.28979295862408,224.8468183497979,248.52785862527872,252.08473461923035,36.62610472778103,93.34403770407376,113.93680455657965,112.00186562310049,147.7866543966664,131.54668162925495,134.59451001220145,140.05349582161392
2010,NORTH DAKOTA,132.0,33.09265272335399,31.985408193631542,24.460870911785943,20.96748099997124,113.57763798887454,172.8249918475734,204.22731151113928,205.4197249110746,171.89632323394017,232.48165640509575,272.44410408685167,276.8077291779917,55.22200173990813,113.1845502648724,135.9631480227983,133.9835208914875,116.80878429938936,119.3434552293668,136.4859705662444,142.77336410037506
2011,NORTH DAKOTA,105.0,40.28667276304549,39.31716640465801,39.58722507137925,28.693377325458734,105.56585891395557,168.6760963248714,217.23146278714088,204.1187298563975,160.63793348196316,226.7654478036945,279.60133935661867,273.4150678336959,50.4528838717606,110.61060183164028,154.9177668041505,134.7930589850477,110.18082221174716,116.20086946991375,124.740888107569,138.66141213307344
2012,NORTH DAKOTA,122.0,17.979508997095152,22.37941525699266,19.90213869516332,15.099973007384513,127.77160583551898,186.4477213399387,234.28139112124904,197.48661147099344,197.82342855798765,255.90386982885823,306.93102639854703,279.986475989818,57.7455574717422,117.04147781170404,161.63285303259337,114.9477866623102,140.04341692219165,138.8124870564694,145.29615131635816,165.03295899316973
2013,NORTH DAKOTA,110.0,49.64056775561517,34.45669348833989,18.210266257688627,14.698833904352902,119.7686382525492,174.52053804368734,201.86486741347164,205.352503072524,186.873425040847,233.7652201857792,267.9137599875289,277.3694452198386,52.60454479334047,115.28559765736392,135.80381285026084,133.3396771232365,134.31636048869794,118.56709759022388,132.09908268670824,144.06850561646377
2014,NORTH DAKOTA,124.0,21.87671486473018,41.9097487889209,13.612872124047865,41.90312018602047,122.27696526152792,169.75658545940766,194.02280957328665,195.26970161250316,188.1866371502784,226.80365526881693,260.6540754808961,254.8109273532504,56.36993843656639,112.66499315037032,127.44341546393296,135.7597797626049,131.82673740731977,114.16317223885216,133.17658193368777,119.03594454148627
2015,NORTH DAKOTA,128.0,36.77073321571453,35.24026081294004,23.56816743327728,14.942348460824086,115.15905868536252,185.0770594789504,212.45015811326232,202.38229245569136,183.181853280244,250.05163132725772,280.01064965393,280.8439202815113,47.09843177716491,120.09131041517776,144.8419972040413,123.8800782678448,136.042480063393,129.9697915161431,135.22725240585726,156.97042177622956
2016,NORTH DAKOTA,158.0,19.318816667756547,25.391412667488098,39.63875191667045,21.78433676451043,137.52763029285367,189.1076697916164,208.1721534090408,201.83999104009575,212.31634666996496,257.9362435555808,274.47186960559185,277.42462535509515,62.734028990593785,120.26233421973426,141.8889093673832,126.27321201117267,149.57940321938517,137.67690986175347,132.55410285400066,151.13116854884424
2017,NORTH DAKOTA,139.0,9.58504941955073,20.51057646740809,11.93801760815448,27.150823749132563,128.84694066016775,182.86893956024255,225.42619178691172,187.09315016159636,204.1064447110867,257.3659898909054,304.8208627044121,258.93871292713663,53.59000442691632,108.39564043517431,146.02799559238505,115.23496462113924,150.50992451099634,148.97803835284765,158.78675762593545,143.72913749665884
2018,NORTH DAKOTA,153.0,16.411959802345816,43.25697861936924,28.97475789907333,14.28598061526979,157.79816384446195,198.29908647883863,207.7834015381985,199.51908155665595,234.9229039873086,264.1557625213518,277.4442789215008,278.9927760897189,80.67274097214239,132.46342798398084,138.12974826941337,120.05949551396913,154.24948028569324,131.70252968417378,139.32175476660467,158.99328124323551
2019,NORTH DAKOTA,131.0,21.72014223184101,29.125956237412076,30.62354106985636,27.12849128755402,99.57638950025331,178.5483536998439,208.76116612066176,188.3048139697186,165.7910881943207,247.3953553213019,272.9431108437424,254.7562097923064,33.41709282329513,109.66842297615514,144.5935346693525,121.8570122078193,132.24196608082298,137.71043860602322,128.33981725429777,132.8909873514405
2020,NORTH DAKOTA,139.0,12.467693913562597,24.422273486020465,37.28540284139135,21.44601738853308,116.07066033657448,194.81398221490792,214.0439677599424,208.332014789192,184.06241400760183,268.4052796312744,283.6223710463162,284.93148421302817,48.078906665547166,121.23942656234468,144.46556447356855,131.72903555933286,135.98350734205465,147.14911130512652,139.15680657274766,153.22374105662797
2021,NORTH DAKOTA,105.0,17.883559651155267,23.294567186281352,12.690994829246682,25.002427261679355,116.40461994428888,207.04800111185853,234.21752100196505,206.2324789198892,193.79078610127848,288.4385787908302,310.4028419080712,283.3981977458324,39.01474693953472,125.66810418406058,158.04069744715923,129.06676009394593,154.77233231397918,162.75979385559592,152.36193555713996,154.33143765188652
2022,NORTH DAKOTA,131.0,35.972412089418484,23.705263207982448,27.79335886252225,14.59547497534481,117.41682483123424,181.93790076436304,215.54145611525868,209.9706773249769,179.4856229157352,250.26826494238517,282.2652885626641,281.289623005969,55.34543573753516,113.49943283539884,148.76751292244987,138.62402097598724,124.13759616900197,136.83798265922843,133.54484610431882,142.6933126979793
2023,NORTH DAKOTA,130.0,26.0777348362274,33.89431435049804,13.228143540681646,26.73165758922645,156.73428720959294,207.7032695713997,196.525009253514,200.5411424734488,229.6626000497852,274.29288791444344,267.7345494792686,267.6840033761544,83.80597436940066,141.08945629530018,125.31743692403964,133.43432510662018,145.85662568038455,133.19913282370524,142.4151446589487,134.24999363263726
1973,NEBRASKA,94.0,32.69294462208391,14.85336679081708,36.64881085486816,10.411624668312792,141.55310278696876,213.5867126146992,234.279760209474,243.37289091269625,220.49090739097176,295.1089729343728,306.4733203591516,321.9780417119532,62.62015637706178,132.03534528887013,161.9689207428944,164.6413241742765,157.85849181437888,163.06023937762987,144.6256293371661,157.22374746652017
1974,NEBRASKA,70.0,25.108114894912024,23.9098837448559,7.456436811312007,25.58560915020235,161.11422473753686,203.4172923291356,263.46003353127213,207.03560073903677,237.36215938656164,284.7148613021924,351.20193121354816,281.30995573723845,84.99115672775434,122.13321867226291,175.69358674736787,132.76136328652902,152.05723969353144,162.51749906505646,175.50045656724075,148.49944808884518
1975,NEBRASKA,85.0,24.64970078709606,47.599492611686856,19.26735867169629,14.709591595413425,159.1232187336219,198.60228942294412,245.11806379914933,238.5042063621763,235.02816906907637,269.55371820025954,323.04630826606456,317.38100720263606,83.22193087924599,127.32643258776848,166.89717416050283,159.56313979778358,151.82354348175102,141.917232430401,155.996222464251,157.7738520148407
1976,NEBRASKA,85.0,23.71186661712635,15.487871381810256,21.06207000530557,9.575910661290392,143.63064551459573,208.1851178177172,244.49696219126895,234.01391678446183,221.6876607233878,290.9938646181324,319.58112674202204,317.0279005521896,65.62169106460225,125.39326810610612,169.51211014893147,151.09735783516155,155.92508641633984,165.54895207442863,150.16917306249638,166.01041689820872
1977,NEBRASKA,99.0,45.64047806164543,23.0374033428887,25.1863086005646,45.05013253945598,184.95043670535688,225.8268333713918,250.493629969129,213.7402880513808,250.98130501303595,298.5246355788012,324.88527378498486,282.7184495317765,118.91254548810426,153.11917304395817,176.22431970828345,144.71084044432342,132.0687191302176,145.34634004839754,148.71985281529808,137.9738133420346
1978,NEBRASKA,113.0,30.987209358513912,16.395134335346725,35.871703826142024,22.892595027631028,148.59318218120927,213.26065381387775,240.54718856469395,224.22314311457765,216.02608263791151,289.6355818884747,316.2998439635721,303.3406447253569,81.23716388428527,136.75790396709635,164.72259229006542,144.8335777911518,134.82869502356203,152.80167923883425,151.4400240263974,158.24840511693486
1979,NEBRASKA,115.0,25.340009635373445,34.150401791124885,31.51965536567092,22.507499550416824,140.69763919225267,204.61137442313463,230.9696135833297,221.88891771203697,214.39683297779777,279.6841897051184,295.5816758653797,293.9141430849421,66.84355078696588,129.48378416392015,166.36690416828154,149.81934922651482,147.36936671391268,150.1176551237152,129.15740763967352,144.14503735466891
1980,NEBRASKA,85.0,18.243031982576035,22.695038920326475,12.109925115207371,35.014544290834614,154.89515980699215,221.49401006092285,260.66134218823584,237.4456114132378,230.2428324073111,297.18384629807593,343.82311680342764,314.6730571744063,79.31515784593876,145.4200058495059,176.9974776565521,159.5525786754912,150.70713832083746,151.3742395299896,166.2636704472815,154.34848934644555
1981,NEBRASKA,115.0,35.748186013812976,20.28760808317494,37.716402008837576,34.21320020833132,138.39270505391707,218.134587302039,238.61557403068775,218.22743875128987,206.42945366851765,297.07055133832824,305.28187860908696,286.82092896552945,70.43661106311637,139.21718316058215,171.89698646196155,149.57008197069874,135.84574286526987,157.76542871964008,133.3049971277268,137.14871939893305
1982,NEBRASKA,110.0,60.84478049571969,30.744390196394686,25.320418029746044,31.65528803918425,153.56432759542403,180.0538788819445,241.9220523993565,228.09974060299504,217.1836156453388,246.3610854396948,315.18716308739914,291.5160375231007,89.36373267857647,113.49025171428994,168.58787274685102,164.67962269854738,127.45511980156816,132.64071002292675,146.53882920558863,126.81733445819062
1983,NEBRASKA,97.0,35.96098747738547,48.86161848142279,14.671487090865702,13.71095512514106,128.75486868326718,195.5124155127759,250.13214270554792,263.6313674529106,199.5475022992256,259.6756444042596,326.5407460317159,341.44030922787016,57.95732416305929,131.34563644491445,173.518130524548,185.6751739706528,141.58225770758253,128.29042724861617,152.82338096722742,155.62328974185573
1984,NEBRASKA,116.0,31.696390451150005,45.545870930153896,19.60407861933972,11.250529767002432,145.50076743568303,211.1183165089348,236.8789005800909,242.98415080762524,214.33029755998743,282.94223649767895,311.57896413519285,323.80148361888007,76.69935176186625,139.28488882420504,162.13554079667193,162.1692360650024,137.6288904924293,143.6477702596405,149.48401967311457,161.62982948524566
1985,NEBRASKA,128.0,29.80914702935576,23.0302381684367,26.983012875737632,22.879335001473542,171.35704220078892,193.16425025883183,238.2669848564712,211.34255548373832,247.23448591384852,271.99736680944204,314.768387307211,281.448397322123,95.48378808474688,114.29683296535788,161.7739359143084,141.2338247465154,151.7529098912188,157.70975564905154,153.00280490147972,140.20739901781843
1986,NEBRASKA,128.0,27.170866277442546,35.02873081703043,26.9380514484346,25.965255378647523,153.9594414102967,224.3087926908857,244.37582642697305,212.23176489548905,223.872780961547,295.9011582390258,317.79217893742003,282.0468495839163,84.0311274440339,152.70501645592438,170.93957952674347,142.40252090284127,139.8254598658599,143.21398082784404,146.85175163315952,139.63539137613424
1987,NEBRASKA,131.0,38.73179803562671,27.334322660700103,22.545092630245,33.49751041013472,178.63929230163868,222.29086641490204,245.94916577180544,213.61536185326,245.81726033893128,298.33224957709893,320.88578426644864,281.7233861521701,111.44145294644876,146.16547782009837,171.0054000354827,145.5105838615878,134.36831558114915,152.1175407176042,149.84551065063593,136.19052713702385
